AGRS1MG0801CE03,Microsoft Windows 7 Ultimate,Intel(R) Core(TM)2 CPU 6400 @ 2.13GHz [2 core(s) x64],2048,INTEL_,D946GZIS,
SALS1MA0902CE16,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1203CE22,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
UEDS2MD0102CE55,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ENES2MD1203CE6,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
AGRS1MG0302CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3543,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD1101CE07,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ADMS2ME0201CE10,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
MEDS2MD0102CE29,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],3076,Hewlett-Packard,HP Compaq dc5800 Microtower,
ADMS1MA0201CP01,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-3632QM CPU @ 2.20GHz [4 core(s) x64],4096,Hewlett-Packard,HP ProBook 4540s,
ADMS1MA0202CE19,Microsoft Windows 10 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
EDUS2ME0702CE06,Microsoft Windows 7 Professional,Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz [2 core(s) x64],1024,Hewlett-Packard,HP Compaq dx2300 Microtower,
AGRS1MG0301CE12,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE03,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE05,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE13,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE11,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE14,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE09,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE10,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE15,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE08,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE06,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0802CE03,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
UEDS2MD0102CE25,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
sals1ma0502ce05,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0602CE23,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1981,Hewlett-Packard,HP Compaq dc5800 Microtower,
sals1ma0502ce02,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
UEDS2MD0102CE23,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
sals1ma0502ce28,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE07,Linux Mint 18 Sarah,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
edus1mb0101ce02-HP-Compaq-6000-Pro-MT-PC,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE08,Linux Mint 18 Sarah,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE04,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE06,Linux Mint 18 Sarah,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE16,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE05,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE18,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE14,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE12,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE11,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE21,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE01,Linux Mint 18 Sarah,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ADMS1MA0202CE07,Microsoft Windows Vista Home Premium,Intel(R) Core(TM)2 Duo CPU E4700 @ 2.60GHz [2 core(s) x64],3072,HP-Pavilion,KZ797AA-ABM s3620la,
JURS2MC0801CE11,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE15,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MC0801CE19,Linux Mint 18.1 Serena,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ADMS1MA0203CE11,Microsoft Windows XP Professional,Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz [2 core(s) x86],1024,Hewlett-Packard,HP Compaq dx2400 Microtower,
EDUS1MB0901CE04,Microsoft Windows 7 Ultimate,Intel(R) Pentium(R) 4 CPU 3.60GHz [1 core(s) x64],512,Compaq-Presario,GN670AA-ABM SG3110LA,
JURS2MC0801CE20,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MC0801CE18,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MC0801CE16,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MC0801CE17,Linux Mint 18.1 Serena,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MC0801CE02,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE17,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD1101CE10,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
JURS2MC0801CE25,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
UEDS2MD0102CE66,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0301CE02,Microsoft Windows XP Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x86],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0302CP01,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU T5670 @ 1.80GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6730s,
ENES2MD1001CE17,Linux Mint 17.3 Rosa,Intel(R) Pentium(R) Dual  CPU  E2140  @ 1.60GHz,992,Compaq-Presario,GV441AAR-ABA SR5214X,
ENES2MD1001CE06,Linux Mint 17.3 Rosa,Intel(R) Pentium(R) Dual  CPU  E2140  @ 1.60GHz,992,Compaq-Presario,GV441AAR-ABA SR5214X,
ENES2MD1001CE10,Linux Mint 17.3 Rosa,Genuine Intel(R) CPU            2140  @ 1.60GHz,992,Compaq-Presario,GV441AAR-ABA SR5214X,
ENES2MD1001CE27,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE26,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE23,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE01,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3925,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE09,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE12,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE07,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD1001CE02,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MC0801CE21,Linux Mint 18.1 Serena,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0101CE10,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0101CE13,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1929,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MC0503CE18,Linux Mint 17.3 Rosa,AMD FX-8320E Eight-Core Processor,3682,System manufacturer,System Product Name,
ADMS2ME0201CE08,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
UEDS2MD0102CE47,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ENES2MD1001CE03,Linux Mint 17.3 Rosa,Intel(R) Pentium(R) Dual  CPU  E2140  @ 1.60GHz,992,Compaq-Presario,GV441AAR-ABA SR5214X,
ENES2MD1001CE22,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ADMS1MA0204CP02,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3 CPU M 370 @ 2.40GHz [2 core(s) x64],3072,Hewlett-Packard,HP ProBook 4420s,
JURS2MC0503CE13,Linux Mint 17.3 Rosa,AMD FX-8320E Eight-Core Processor,3682,System manufacturer,System Product Name,
UEDS2MD0102CE31,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
JURDERECHO17,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.60GHz [1 core(s) x86],512,Compaq-Presario,GJ371AA-ABM SG3010LA,
UEDS2MD0101CE12,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ADMS2ME0101CE15,Microsoft Windows XP Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x86],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SILVIALOAIZA_DO,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
UEDS2MD0102CE41,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
EDUS1MB0303CE42,Linux Mint 18 Sarah,Intel(R) Pentium(R) Dual  CPU  E2160  @ 1.80GHz,990,Hewlett-Packard,HP Compaq dx2400 Microtower,
EDUS1MB0302CE12,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP COMPAQ 6200 PRO MT PC,
EDUS2ME0702CE04,Microsoft Windows XP Professional,Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz [2 core(s) x86],1024,Hewlett-Packard,HP Compaq dx2300 Microtower,
AGRS1MG2301CE11,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS2ME0702CE01,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0303CE41,Linux Mint 18 Sarah,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG1201CE01,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.60GHz [1 core(s) x86],1024,Compaq-Presario,GN670AA-ABM SG3110LA,
AGRS1MG-0302CE1,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3579,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ENES2MD0301CE18,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0302CE08,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3579,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
AGRS1MG0302CE08,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3543,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MC0102CE04,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.20GHz [1 core(s) x86],512,Compaq-Presario,RZ452AA-ABM SR5003LS,
ENES2MD0501CE06,Microsoft Windows XP Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x86],2048,Hewlett-Packard,HP Pro 3000 Small Form Factor PC,
ADMS2ME0301CE11,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0302CE03,Linux Mint 17.3 Rosa,AMD FX-8320E Eight-Core Processor,3681,System manufacturer,System Product Name,
ENES2MD0501CE05,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS2ME0703CP02,Microsoft Windows 7 Home Basic,Intel(R) Core(TM)2 CPU T5300 @ 1.73GHz [2 core(s) x64],1024,Hewlett-Packard,HP Pavilion dv2000 (GG587LA#ABM),
ADMS1MA0204CP03,Microsoft Windows 8 Pro,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz [2 core(s) x64],4096,Hewlett-Packard,HP ProBook 4430s,
EDUS1MB0303CE39,Linux Mint 18 Sarah,Intel(R) Pentium(R) Dual  CPU  E2140  @ 1.60GHz,991,Hewlett-Packard,HP Compaq dc5700 Small Form Factor,
UNL12,Linux Mint 17.3 Rosa,AMD FX-8320E Eight-Core Processor,3682,System manufacturer,System Product Name,
MEDS2MD0102CE28,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ENES2MD0501CE15,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0901CE07,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
SALS1MA0901CE04,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0204CE07,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq Pro 6300 MT,
SALS1MA0901CE03,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0503CE02,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
AGRS1MG0302CE10,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3579,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
AGRS1MG0302CE07,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3579,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0901CE08,Microsoft Windows XP Professional,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x86],2048,Hewlett-Packard,HP Compaq dc5800 Small Form Factor,
SALS1MA0902CE11,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
sals1ma0502ce02,LinuxMint,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG2301CE10,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz [2 core(s) x64],4096,Hewlett-Packard,HP ProBook 4430s,
SALS1MA0502CE28,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE26,Linux Mint 17 Qiana,Intel(R) Pentium(R) Dual  CPU  E2160  @ 1.80GHz,992,Hewlett-Packard,HP Compaq dx2300 Microtower,
SALS1MA0502CE24,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1930,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0502CE20,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE16,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE14,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE23,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE12,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE11,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE07,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE02,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE04,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE01,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE08,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE03,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG2301CE08,Microsoft Windows 8 Pro,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0303CE40,Linux Mint 18 Sarah,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz,1821,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0104CE04,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
JURS2MC0503CE35,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.60GHz [1 core(s) x86],768,Compaq-Presario,GJ371AA-ABM SG3010LA,
ADMS1MA0204CE10,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
SALS1MB0103CE04,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MC0503CE43,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.60GHz [1 core(s) x86],512,Compaq-Presario,GJ371AA-ABM SG3010LA,
SALS1MA0902CE23,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE06,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE19,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE05,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE09,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE10,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0502CE15,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
